Autor;Emenda;UO (Ajustada);Funcional;Ação + Subtítulo;Valor aprovado;Empenhado;Depesa Executada;Pago
LUCI CHOINACKI;18860003-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.4699;NO MUNICÍPIO DE XANXERÊ - SC;650000;500000;500000;253450
LUCI CHOINACKI;18860004-2015;MINISTÉRIO DA CULTURA;13.392.2027.14U2.4525;NO MUNICÍPIO DE IPIRA - SC;500000;500000;500000;250000
LUCI CHOINACKI;18860005-2015;MINISTÉRIO DA EDUCAÇÃO;12.363.2031.6380.4468;NO MUNICÍPIO DE CANOINHAS - SC;250000;0;0;0
LUCI CHOINACKI;18860006-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0042;NO ESTADO DE SANTA CATARINA;6000000;5312766;5312766;100000
LUCI CHOINACKI;18860007-2015;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.606.2012.210V.4478;NO MUNICÍPIO DE CONCÓRDIA - SC;250000;0;0;0
LUCI CHOINACKI;18860008-2015;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.127.2029.210X.4459;NO MUNICÍPIO DE CAIBI - SC;250000;0;0;0
LUCI CHOINACKI;18860009-2015;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.127.2029.210X.4544;NO MUNICÍPIO DE JARDINÓPOLIS - SC;262000;262000;262000;262000
LUCI CHOINACKI;18860010-2015;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.127.2029.210X.7030;CAXAMBU DO SUL - SC;250000;0;0;0
LUCI CHOINACKI;18860011-2015;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.127.2029.210X.4700;NO MUNICÍPIO DE XAVANTINA - SC;1100000;0;0;0
LUCI CHOINACKI;18860012-2015;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.127.2029.210X.4700;NO MUNICÍPIO DE XAVANTINA - SC;450000;0;0;0
LUCI CHOINACKI;18860013-2015;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.127.2029.210X.4619;NO MUNICÍPIO DE PRINCESA - SC;100000;0;0;0
LUCI CHOINACKI;18860014-2015;MINISTÉRIO DA PESCA E AQUICULTURA;20.608.2052.20Y1.4420;NO MUNICÍPIO DE ANCHIETA - SC;2150000;0;0;0
LUCI CHOINACKI;18860015-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4560;NO MUNICÍPIO DE LUZERNA - SC;200000;0;0;0
LUCI CHOINACKI;18860016-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4525;NO MUNICÍPIO DE IPIRA - SC;120000;0;0;0
LUCI CHOINACKI;18860017-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4497;NO MUNICÍPIO DE FLORIANÓPOLIS - SC;200000;0;0;0
LUCI CHOINACKI;18860018-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4414;NO MUNICÍPIO DE ÁGUA DOCE - SC;150000;0;0;0
LUCI CHOINACKI;18860019-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4700;NO MUNICÍPIO DE XAVANTINA - SC;230000;0;0;0
LUCI CHOINACKI;18860020-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4566;NO MUNICÍPIO DE MARAVILHA - SC;300000;0;0;0
LUCI CHOINACKI;18860021-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4628;NO MUNICÍPIO DE RIO NEGRINHO - SC;200000;0;0;0
LUCI CHOINACKI;18860022-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4411;NO MUNICÍPIO DE ABELARDO LUZ - SC;462000;0;0;0
LUCI CHOINACKI;18860023-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4520;NO MUNICÍPIO DE IMARUÍ - SC;150000;0;0;0
LUCI CHOINACKI;18860024-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4645;NO MUNICÍPIO DE SÃO BERNARDINO - SC;150600;0;0;0
LÚCIA VÂNIA;20210007-2017;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0052;NO ESTADO DE GOIÁS;300000;0;0;0
LÚCIA VÂNIA;20210008-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0052;NO ESTADO DE GOIÁS;300000;300000;0;0
LÚCIA VÂNIA;20210009-2017;SUPERINTENDÊNCIA DO DESENVOLVIMENTO DO CENTRO-OESTE - SUDECO;19.691.2029.8902.0052;NO ESTADO DE GOIÁS;500000;0;0;0
LÚCIA VÂNIA;20210010-2017;MINISTÉRIO DA JUSTIÇA;14.422.2064.20ZN.0001;NACIONAL;300000;0;0;0
LÚCIA VÂNIA;20210011-2017;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA;20.573.2042.8924.0001;NACIONAL;500000;0;0;0
LÚCIA VÂNIA;20210012-2017;FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL;08.244.2037.2B30.0052;NO ESTADO DE GOIÁS;1000000;1000000;0;0
LÚCIA VÂNIA;20210013-2017;FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL;08.244.2037.2B31.0052;NO ESTADO DE GOIÁS;500000;500000;0;0
LÚCIA VÂNIA;20210001-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0052;NO ESTADO DE GOIÁS;3759769;2819912;0;0
LÚCIA VÂNIA;20210002-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0052;NO ESTADO DE GOIÁS;500000;487500;0;0
LÚCIA VÂNIA;20210003-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;300000;0;0;0
LÚCIA VÂNIA;20210004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0052;NO ESTADO DE GOIÁS;1000000;458000;0;0
LÚCIA VÂNIA;20210005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;400000;0;0;0
LÚCIA VÂNIA;20210006-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;5959769;1355200;0;0
LÚCIA VÂNIA;20210001-2016;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA;20.572.2042.116Z.0052;NO ESTADO DE GOIÁS;800000;600000;600000;600000
LÚCIA VÂNIA;20210002-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0052;NO ESTADO DE GOIÁS;500000;500000;500000;500000
LÚCIA VÂNIA;20210003-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0052;NO ESTADO DE GOIÁS;1100000;900000;900000;14100
LÚCIA VÂNIA;20210004-2016;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0052;NO ESTADO DE GOIÁS;1821218;1821218;1821218;229719
LÚCIA VÂNIA;20210005-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0052;NO ESTADO DE GOIÁS;2821218;2623788;2623788;2119183
LÚCIA VÂNIA;20210006-2016;FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL;08.244.2037.2B30.0052;NO ESTADO DE GOIÁS;750000;585000;585000;0
LÚCIA VÂNIA;20210007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;2150000;2148523;2148523;1648779
LÚCIA VÂNIA;20210008-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;2000000;2000000;2000000;500000
LÚCIA VÂNIA;20210009-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0052;NO ESTADO DE GOIÁS;450000;449219;449219;268213
LÚCIA VÂNIA;20210010-2016;SUPERINTENDÊNCIA DO DESENVOLVIMENTO DO CENTRO-OESTE - SUDECO;19.691.2029.8902.0052;NO ESTADO DE GOIÁS;750000;600000;600000;0
LÚCIA VÂNIA;20210011-2016;SUPERINTENDÊNCIA DO DESENVOLVIMENTO DO CENTRO-OESTE - SUDECO;19.691.2029.8902.0052;NO ESTADO DE GOIÁS;1200000;1100000;1100000;0
LÚCIA VÂNIA;20210012-2016;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA;20.573.2042.8924.0001;NACIONAL;800000;0;0;0
LÚCIA VÂNIA;20210013-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;200000;200000;200000;200000
LÚCIA VÂNIA;20210001-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0052;NO ESTADO DE GOIÁS;2462300;1912386;1912386;394347
LÚCIA VÂNIA;20210002-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0052;NO ESTADO DE GOIÁS;2000000;2000000;2000000;0
LÚCIA VÂNIA;20210003-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0052;NO ESTADO DE GOIÁS;1250000;0;0;0
LÚCIA VÂNIA;20210004-2015;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.127.2029.210X.0052;NO ESTADO DE GOIÁS;500000;0;0;0
LÚCIA VÂNIA;20210005-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;500000;0;0;0
LÚCIA VÂNIA;20210006-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0052;NO ESTADO DE GOIÁS;3900000;2078939;2078939;1643923
LÚCIA VÂNIA;20210007-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;3762300;2121402;2121402;1871402
LÚCIA VÂNIA;20210008-2015;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2014.20ZV.0052;NO ESTADO DE GOIÁS;450000;0;0;0
LÚCIA VÂNIA;20210009-2015;SUPERINTENDÊNCIA DO DESENVOLVIMENTO DO CENTRO-OESTE - SUDECO;19.691.2029.8902.0052;NO ESTADO DE GOIÁS;1000000;0;0;0
LÚCIA VÂNIA;20210010-2015;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA;20.573.2042.8924.7004;NACIONAL;500000;0;0;0
LUCIANA SANTOS;27230001-2017;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0026;NO ESTADO DE PERNAMBUCO;400000;0;0;0
LUCIANA SANTOS;27230002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1607;NO MUNICÍPIO DE CARPINA - PE;279000;279000;279000;279000
LUCIANA SANTOS;27230003-2017;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;12.364.2080.20GK.7050;COLÉGIO BRASILEIRO DE ALTOS ESTUDOS - NO ESTADO DO RIO DE JANEIRO;200000;0;0;0
LUCIANA SANTOS;27230004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1614;NO MUNICÍPIO DE CONDADO - PE;300000;300000;0;0
LUCIANA SANTOS;27230005-2017;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.368.2080.0E53.1615;NO MUNICÍPIO DE CORRENTES - PE;400000;0;0;0
LUCIANA SANTOS;27230006-2017;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.368.2080.20RP.1615;NO MUNICÍPIO DE CORRENTES - PE;400000;0;0;0
LUCIANA SANTOS;27230007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1615;NO MUNICÍPIO DE CORRENTES - PE;500000;0;0;0
LUCIANA SANTOS;27230008-2017;MINISTÉRIO DA JUSTIÇA;14.422.2064.20ZN.0026;NO ESTADO DE PERNAMBUCO;600000;0;0;0
LUCIANA SANTOS;27230009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0026;NO ESTADO DE PERNAMBUCO;500000;250000;250000;250000
LUCIANA SANTOS;27230010-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;1000000;0;0;0
LUCIANA SANTOS;27230011-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0026;NO ESTADO DE PERNAMBUCO;200000;200000;200000;200000
LUCIANA SANTOS;27230012-2017;INSTITUTO FEDERAL DE PERNAMBUCO;12.363.2080.20RG.0026;NO ESTADO DE PERNAMBUCO;300000;0;0;0
LUCIANA SANTOS;27230013-2017;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;18.544.2084.1851.0026;NO ESTADO DE PERNAMBUCO;1800000;800000;0;0
LUCIANA SANTOS;27230014-2017;UNIVERSIDADE FEDERAL DE PERNAMBUCO;12.364.2080.20GK.0026;NO ESTADO DE PERNAMBUCO;650000;0;0;0
LUCIANA SANTOS;27230015-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1660;NO MUNICÍPIO DE LAGOA DO CARRO - PE;500000;500000;0;0
LUCIANA SANTOS;27230016-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1684;NO MUNICÍPIO DE PAUDALHO - PE;300000;0;0;0
LUCIANA SANTOS;27230017-2017;MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;19.572.2021.20V6.0026;NO ESTADO DE PERNAMBUCO;500000;500000;0;0
LUCIANA SANTOS;27230018-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0026;NO ESTADO DE PERNAMBUCO;3300768;0;0;0
LUCIANA SANTOS;27230020-2017;FUNDO NACIONAL DE CULTURA;13.392.2027.20ZF.0026;NO ESTADO DE PERNAMBUCO;200000;0;0;0
LUCIANA SANTOS;27230021-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;780000;510000;0;0
LUCIANA SANTOS;27230022-2017;MINISTÉRIO DAS CIDADES;17.512.2068.10SC.0026;NO ESTADO DE PERNAMBUCO;800000;789800;0;0
LUCIANA SANTOS;27230023-2017;FUNDO NACIONAL DE CULTURA;13.392.2027.14U2.0026;NO ESTADO DE PERNAMBUCO;700000;500000;0;0
LUCIANA SANTOS;27230024-2017;MINISTÉRIO DA JUSTIÇA;14.422.2016.8843.0026;NO ESTADO DE PERNAMBUCO;100000;0;0;0
LUCIANA SANTOS;27230001-2016;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.364.2080.0048.0026;NO ESTADO DE PERNAMBUCO;300000;300000;300000;0
LUCIANA SANTOS;27230002-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1687;NO MUNICÍPIO DE PESQUEIRA - PE;300000;270000;270000;270000
LUCIANA SANTOS;27230003-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0026;NO ESTADO DE PERNAMBUCO;580000;0;0;0
LUCIANA SANTOS;27230004-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1577;NO MUNICÍPIO DE ARCOVERDE - PE;300000;291026;291026;291026
LUCIANA SANTOS;27230005-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1612;NO MUNICÍPIO DE CHÃ DE ALEGRIA - PE;500000;485043;485043;485043
LUCIANA SANTOS;27230006-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1591;NO MUNICÍPIO DE BREJO DA MADRE DE DEUS - PE;300000;291026;291026;291026
LUCIANA SANTOS;27230007-2016;MINISTÉRIO DAS CIDADES;15.451.2054.10T2.1674;NO MUNICÍPIO DE OLINDA - PE;3401236;3299492;3299492;37694
LUCIANA SANTOS;27230008-2016;MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;19.573.2021.6702.0001;NACIONAL;100000;0;0;0
LUCIANA SANTOS;27230009-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1674;NO MUNICÍPIO DE OLINDA - PE;1200000;504528;504528;100906
LUCIANA SANTOS;27230010-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1703;NO MUNICÍPIO DE SANHARÓ - PE;500000;482040;482040;155640
LUCIANA SANTOS;27230011-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1674;NO MUNICÍPIO DE OLINDA - PE;1501236;698275;698275;0
LUCIANA SANTOS;27230012-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;540000;523847;523847;523847
LUCIANA SANTOS;27230013-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1615;NO MUNICÍPIO DE CORRENTES - PE;600000;0;0;0
LUCIANA SANTOS;27230014-2016;INSTITUTO FEDERAL DE PERNAMBUCO;12.363.2080.20RG.0026;NO ESTADO DE PERNAMBUCO;200000;0;0;0
LUCIANA SANTOS;27230015-2016;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.127.2029.210X.1703;NO MUNICÍPIO DE SANHARÓ - PE;600000;0;0;0
LUCIANA SANTOS;27230016-2016;UNIVERSIDADE FEDERAL DE PERNAMBUCO;12.364.2080.20GK.0026;NO ESTADO DE PERNAMBUCO;400000;199865;199865;199865
LUCIANA SANTOS;27230017-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1695;NO MUNICÍPIO DE RECIFE - PE;810000;785740;785740;785740
LUCIANA SANTOS;27230018-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;540000;291027;291027;291027
LUCIANA SANTOS;27230019-2016;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS - DNOCS;18.544.2084.1851.0026;NO ESTADO DE PERNAMBUCO;400000;0;0;0
LUCIANA SANTOS;27230020-2016;MINISTÉRIO DO MEIO AMBIENTE;18.128.2078.20VY.1695;NO MUNICÍPIO DE RECIFE - PE;300000;291026;291026;0
LUCIANA SANTOS;27230021-2016;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.368.2080.20RP.1615;NO MUNICÍPIO DE CORRENTES - PE;500000;500000;500000;0
LUCIANA SANTOS;27230022-2016;DEPARTAMENTO DE POLÍCIA RODOVIÁRIA FEDERAL;06.181.2081.2723.0026;NO ESTADO DE PERNAMBUCO;200000;0;0;0
LUCIANA SANTOS;27230023-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1612;NO MUNICÍPIO DE CHÃ DE ALEGRIA - PE;500000;485043;485043;6735
LUCIANA SANTOS;27230024-2016;FUNDO NACIONAL DE CULTURA;13.392.2027.20ZF.0026;NO ESTADO DE PERNAMBUCO;400000;0;0;0
LUCIANA SANTOS;27230025-2016;MINISTÉRIO DO ESPORTE;27.812.2035.20JQ.1651;NO MUNICÍPIO DE JABOATÃO DOS GUARARAPES - PE;300000;288508;288508;288508
LUCIANA SANTOS;27230001-2015;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.364.2032.0048.0026;NO ESTADO DE PERNAMBUCO;270000;0;0;0
LUCIANA SANTOS;27230002-2015;MINISTÉRIO DO MEIO AMBIENTE;18.128.2045.20VY.1695;NO MUNICÍPIO DE RECIFE - PE;300000;299774;299774;164931
LUCIANA SANTOS;27230003-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0026;NO ESTADO DE PERNAMBUCO;400000;394200;394200;0
LUCIANA SANTOS;27230004-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0026;NO ESTADO DE PERNAMBUCO;270000;0;0;0
LUCIANA SANTOS;27230005-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1612;NO MUNICÍPIO DE CHÃ DE ALEGRIA - PE;400000;394200;394200;0
LUCIANA SANTOS;27230006-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1674;NO MUNICÍPIO DE OLINDA - PE;3132300;1521000;1521000;18131
LUCIANA SANTOS;27230007-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1703;NO MUNICÍPIO DE SANHARÓ - PE;1000000;550000;550000;7450
LUCIANA SANTOS;27230008-2015;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.606.2012.210O.0026;NO ESTADO DE PERNAMBUCO;270000;0;0;0
LUCIANA SANTOS;27230009-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1577;NO MUNICÍPIO DE ARCOVERDE - PE;500000;499957;499957;499957
LUCIANA SANTOS;27230010-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;540000;0;0;0
LUCIANA SANTOS;27230011-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;1370000;668427;668427;268534
LUCIANA SANTOS;27230012-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;600000;0;0;0
LUCIANA SANTOS;27230013-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1695;NO MUNICÍPIO DE RECIFE - PE;300000;0;0;0
LUCIANA SANTOS;27230014-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1674;NO MUNICÍPIO DE OLINDA - PE;2462300;555246;555246;555246
LUCIANA SANTOS;27230015-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1674;NO MUNICÍPIO DE OLINDA - PE;270000;0;0;0
LUCIANA SANTOS;27230016-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;500000;300000;300000;0
LUCIANA SANTOS;27230017-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;270000;0;0;0
LUCIANA SANTOS;27230018-2015;SECRETARIA DE POLÍTICAS PARA AS MULHERES;14.422.2016.8843.0026;NO ESTADO DE PERNAMBUCO;100000;0;0;0
LUCIANA SANTOS;27230019-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;1350000;0;0;0
LUCIANA SANTOS;27230020-2015;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.368.2030.20RP.0026;NO ESTADO DE PERNAMBUCO;300000;0;0;0
LUCIANA SANTOS;27230021-2015;DEPARTAMENTO DE POLÍCIA RODOVIÁRIA FEDERAL;06.181.2070.2723.0026;NO ESTADO DE PERNAMBUCO;150000;0;0;0
LUCIANA SANTOS;27230022-2015;MINISTÉRIO DA CULTURA;13.392.2027.20ZF.0026;NO ESTADO DE PERNAMBUCO;400000;245000;245000;195040
LUCIANA SANTOS;27230023-2015;MINISTÉRIO DO ESPORTE;27.812.2035.20JQ.1685;NO MUNICÍPIO DE PAULISTA - PE;300000;299995;299995;0
LUCIANA SANTOS;27230024-2015;MINISTÉRIO DO ESPORTE;27.812.2035.20JQ.0026;NO ESTADO DE PERNAMBUCO;870000;299999;299999;0
LUCIANO CASTRO;10510001-2015;MINISTÉRIO DA DEFESA;05.244.2058.1211.0014;NO ESTADO DE RORAIMA;7512300;3912387;3912387;1812387
LUCIANO CASTRO;10510002-2015;MINISTÉRIO PÚBLICO DO TRABALHO;03.122.0581.7V51.0238;NO MUNICÍPIO DE BOA VISTA - RR;150000;0;0;0
LUCIANO CASTRO;10510003-2015;MINISTÉRIO PÚBLICO FEDERAL;03.122.0581.110E.0238;NO MUNICÍPIO DE BOA VISTA - RR;500000;500000;500000;500000
LUCIANO CASTRO;10510004-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0238;NO MUNICÍPIO DE BOA VISTA - RR;4162300;0;0;0
LUCIANO CASTRO;10510005-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0014;NO ESTADO DE RORAIMA;4000000;3912380;3912380;3912380
LUCIANO DUCCI;37050010-2017;HOSPITAL DE CLÍNICAS DA UNIVERSIDADE FEDERAL DO PARANÁ;12.302.2080.4086.0041;NO ESTADO DO PARANÁ;300000;191041;58707;0
LUCIANO DUCCI;37050011-2017;DEPARTAMENTO DE POLÍCIA RODOVIÁRIA FEDERAL;06.181.2081.2723.0041;NO ESTADO DO PARANÁ;200000;0;0;0
LUCIANO DUCCI;37050012-2017;TRIBUNAL REGIONAL ELEITORAL DO PARANÁ;02.122.0570.7X25.0041;NO ESTADO DO PARANÁ;300000;0;0;0
LUCIANO DUCCI;37050001-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0041;NO ESTADO DO PARANÁ;2200000;2182115;0;0
LUCIANO DUCCI;37050002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;3500000;2400000;300000;300000
LUCIANO DUCCI;37050003-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;2000000;428500;0;0
LUCIANO DUCCI;37050004-2017;FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL;08.244.2037.2B31.0041;NO ESTADO DO PARANÁ;1000000;0;0;0
LUCIANO DUCCI;37050005-2017;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0041;NO ESTADO DO PARANÁ;1000000;1000000;0;0
LUCIANO DUCCI;37050006-2017;MINISTÉRIO DA JUSTIÇA;14.243.2062.14UF.0041;NO ESTADO DO PARANÁ;1000000;0;0;0
LUCIANO DUCCI;37050007-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0041;NO ESTADO DO PARANÁ;500000;243750;0;0
LUCIANO DUCCI;37050008-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0041;NO ESTADO DO PARANÁ;1000000;500000;0;0
LUCIANO DUCCI;37050009-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0041;NO ESTADO DO PARANÁ;2319538;2282823;0;0
LUCIANO DUCCI;37050001-2016;FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL;08.244.2037.2B31.0041;NO ESTADO DO PARANÁ;600000;600000;600000;200000
LUCIANO DUCCI;37050002-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0041;NO ESTADO DO PARANÁ;2302000;2302000;2302000;33722
LUCIANO DUCCI;37050003-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0041;NO ESTADO DO PARANÁ;850000;850000;850000;438750
LUCIANO DUCCI;37050004-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;3500000;3428400;3428400;2828400
LUCIANO DUCCI;37050005-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;2000000;1956411;1956411;1956411
LUCIANO DUCCI;37050006-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0041;NO ESTADO DO PARANÁ;2500000;2247594;2247594;1570794
LUCIANO DUCCI;37050007-2016;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0041;NO ESTADO DO PARANÁ;1000000;400000;400000;0
LUCIANO DUCCI;37050008-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0041;NO ESTADO DO PARANÁ;900000;800000;800000;0
LUCIANO DUCCI;37050009-2016;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.847.2080.0E53.0041;NO ESTADO DO PARANÁ;800000;242100;242100;0
LUCIANO DUCCI;37050010-2016;MINISTÉRIO DAS CIDADES;15.451.2054.10T2.0041;NO ESTADO DO PARANÁ;140000;140000;140000;2940
LUCIANO DUCCI;37050011-2016;TRIBUNAL REGIONAL ELEITORAL DO PARANÁ;02.122.0570.7W43.4360;NO MUNICÍPIO DE SÃO JOSÉ DOS PINHAIS - PR;250000;250000;250000;245208
